lodindex,lodcolumn,chr,pos,lod,ci_lo,ci_hi
299,X267425_at,3,8.479,3.84185101384666,4.006,20.318
299,X267425_at,4,67.175,2.01591383588474,37.779,77.075
300,X267426_at,2,18.762,2.20907409284997,8.794,58.584
302,X267428_at,2,51.863,71.3244414104723,50.278,54.103
302,X267428_at,4,8.444,2.62387638587226,3.554,23.697
303,X267429_at,2,14.39,3.31760428022611,0,26.771
303,X267429_at,5,85.793,2.34907510631551,62.148,95.251
304,X267430_at,2,14.39,18.8747559798079,12.265,18.762
304,X267430_at,3,73.252,4.54057706255148,59.8,77.554
305,X267431_at,2,12.265,2.45994386297867,0,23.475
306,X267432_at,1,92.251,3.00576496004377,6.883,102.488
306,X267432_at,2,14.39,20.9070681232284,13.294,18.762
306,X267432_at,3,73.252,3.29929205474881,70.572,77.554
306,X267432_at,5,71.454,3.67685504604286,49.737,79.862
307,X267433_at,1,41.478,2.58846053428019,32.799,53.826
307,X267433_at,3,60.612,4.22514103739283,35.801,65.501
308,X267434_at,1,12.034,2.39883157552177,0,27.495
308,X267434_at,2,46.74,6.14419703917097,41.168,54.103
308,X267434_at,5,66.47,2.81870172912298,62.148,92.925
309,X267400_at,1,85.855,2.79962096431311,81.621,90.358
309,X267400_at,2,41.658,12.0350978348115,37.597,46.038
309,X267400_at,5,71.454,7.58856107454139,64.866,73.503
310,X267401_at,2,41.168,9.81646544368479,28.593,42.433
311,X267402_at,1,64.713,4.28467063373317,58.251,73.423
311,X267402_at,2,27.27,2.269224408956,8.794,54.92
311,X267402_at,4,39.214,5.7346485268619,35.024,40.771
313,X267372_at,2,14.39,8.56016443595801,11.995,18.762
313,X267372_at,3,17.834,3.18826566105559,0,26.124
313,X267372_at,5,52.291,6.42401831888566,33.599,57.093
314,X267373_at,2,14.39,3.92554586303739,8.794,19.96
315,X267374_at,1,8.439,2.11267161904134,0,102.488
315,X267374_at,2,14.39,4.08751064171889,8.794,46.038
315,X267374_at,3,72.401,2.10753891645558,22.394,77.554
315,X267374_at,5,62.148,5.22727692289879,59.995,66.22
316,X267375_at,2,14.39,5.76892685412779,8.794,18.762
316,X267375_at,3,72.401,2.38390983091078,54.53,77.554
316,X267375_at,5,62.148,3.04595861508248,55.526,77.557
317,X267376_at,2,49.108,2.31571711035957,34.337,68.792
317,X267376_at,4,39.214,2.53712540188724,18.506,64.914
318,X267377_at,1,57.355,2.12084352146639,31.996,66.438
318,X267377_at,2,46.314,4.20030316392121,37.441,50.061
318,X267377_at,5,72.55,2.5846879734193,64.237,97.796
319,X267378_at,1,79.776,3.0235102220991,63.674,96.792
319,X267378_at,4,39.214,2.27865037440824,16.343,77.075
320,X267379_at,2,14.39,10.550688726677,13.294,18.762
320,X267379_at,3,77.554,3.09417873835428,49.867,77.554
321,X267380_at,1,7.744,2.36198986480723,0,90.358
321,X267380_at,3,14.269,2.5005835735689,0,64.485
321,X267380_at,4,28.665,2.912353881444,9.649,37.129
321,X267380_at,5,62.148,2.27118649800256,16.304,78.915
322,X267381_at,2,14.39,11.4892101720835,13.294,18.762
322,X267381_at,3,73.252,3.40896807243225,69.762,77.554
322,X267381_at,5,75.194,3.24540330980216,59.995,85.793
323,X267382_at,1,66.438,2.05746246040766,20.232,99.865
323,X267382_at,2,11.686,5.78649330303293,8.794,18.762
323,X267382_at,5,75.819,3.78826578282376,49.737,83.259
324,X267383_at,1,88.541,3.70255902781217,79.776,96.792
324,X267383_at,2,66.759,7.84395552778024,62.876,69.906
324,X267383_at,5,0,2.84550133592436,0,70.305
325,X267384_at,1,83.082,2.33094525608268,23.057,96.792
325,X267384_at,2,63.642,26.745996268133,63.15,65.436
325,X267384_at,5,85.447,2.3491016780966,79.862,95.251
326,X267385_at,1,2.546,2.05662632765485,0,90.358
326,X267385_at,2,63.642,41.9334190276206,63.15,65.436
326,X267385_at,5,85.447,3.2915758667248,82.96,95.251
327,X267386_at,1,101.943,2.07946434530039,16.004,102.488
327,X267386_at,2,63.642,4.48573745185312,61.073,68.792
327,X267386_at,5,13.716,2.14917927204862,0,97.796
328,X267387_at,2,41.168,3.46428194744488,37.597,46.593
328,X267387_at,4,64.594,2.29843835293106,28.54,71.721
328,X267387_at,5,79.183,2.91156330882903,66.47,87.21
329,X267388_at,2,13.294,3.87732442516799,0,68.792
329,X267388_at,3,60.612,6.19627846961718,54.53,65.829
331,X267390_at,2,43.457,2.58470202987733,37.597,46.904
332,X267391_at,1,9.04,2.66059654336441,0,91.124
332,X267391_at,2,63.642,15.4616455869454,61.073,66.759
332,X267391_at,4,3.554,5.36823722647662,0,6.34
333,X267392_at,2,63.408,9.65465710100541,61.073,65.436
333,X267392_at,4,64.594,2.31141112555195,0,74.58
333,X267392_at,5,70.129,2.73142082034586,11.004,95.251
334,X267393_at,2,14.39,6.39959872259422,7.31,15.282
334,X267393_at,4,52.762,3.52018127537623,43.207,60.902
334,X267393_at,5,85.532,3.49643962925018,79.862,97.796
337,X267396_at,2,63.642,73.9588811039836,63.408,65.436
338,X267397_at,1,45.044,3.53343562919881,37.817,49.251
338,X267397_at,2,18.762,3.18819682315378,0.294,44.566
338,X267397_at,3,63.719,2.90864054986063,0,77.554
341,X267365_at,2,65.436,14.5667547553394,63.642,68.792
342,X267366_at,2,62.876,8.50139615566737,61.073,65.436
343,X267367_at,2,42.57,4.69084407912329,28.593,44.278
344,X267368_at,2,65.436,6.07638070438776,8.099,68.792
344,X267368_at,3,16.045,2.22751691276145,0,77.554
345,X267369_at,2,14.39,10.2623927024815,12.265,18.762
346,X267370_at,5,69.829,3.85302714477016,66.47,75.819
347,X267371_at,2,54.196,4.18050048534719,35.822,61.073
347,X267371_at,5,62.148,3.8662563786945,59.438,74.072
348,X267341_at,2,65.436,8.42864499683742,56.27,68.792
349,X267342_at,1,46.623,7.46612513176197,41.478,56.59
349,X267342_at,2,41.168,4.42969111229684,21.436,48.567
349,X267342_at,5,71.454,3.04340823068927,43.61,75.819
350,X267343_at,1,16.546,3.89475410685813,10.346,22.027
350,X267343_at,2,14.39,10.352773216159,13.294,18.762
351,X267344_at,2,63.642,27.866301455514,63.15,65.436
351,X267344_at,5,61.014,4.69187441338131,58.799,72.435
352,X267345_at,2,63.642,37.2555395577344,63.408,65.436
353,X267346_at,1,102.2,2.94201347419743,17.663,102.488
353,X267346_at,2,11.686,3.42172804112903,8.794,18.762
354,X267347_at,1,34.221,2.99603925761779,27.495,58.251
354,X267347_at,2,42.57,7.97388909094954,34.337,44.278
355,X267348_at,2,58.892,2.80969343056837,51.863,65.436
356,X267349_at,1,17.298,4.95900794143735,5.036,19.64
356,X267349_at,2,14.39,5.96967546405063,11.041,18.762
356,X267349_at,3,25.424,2.00522577915128,12.925,77.554
356,X267349_at,5,64.237,2.997383928273,53.584,85.091
358,X267351_at,2,61.073,2.84093551363161,5.517,65.436
360,X267353_at,2,58.584,34.6833808916587,56.756,61.073
361,X267354_at,2,14.39,6.48904122210308,12.265,18.762
362,X267355_at,1,16.546,3.74026574415961,14.567,67.109
362,X267355_at,2,14.39,10.7876470096161,10.576,15.282
362,X267355_at,3,73.252,2.38740075836468,57.156,77.554
362,X267355_at,5,83.724,3.37992240986245,70.305,91.068
363,X267356_at,2,58.892,4.54820683091315,56.27,66.759
363,X267356_at,5,68.694,4.52716554907257,53.584,78.915
364,X267357_at,2,58.584,8.98513146014585,13.294,61.073
364,X267357_at,3,62.923,2.99461162673913,58.894,77.554
364,X267357_at,5,66.47,2.78675989001442,53.584,97.796
365,X267358_at,2,40.923,4.46103917333506,34.337,43.457
366,X267359_at,2,58.584,8.81597534690268,56.756,61.073
366,X267359_at,5,64.866,3.66263124451323,58.799,82.96
367,X267360_at,1,60.751,2.4788282952266,0.733,68.686
367,X267360_at,2,58.584,28.5731116644286,56.756,61.073
367,X267360_at,4,10.587,2.79106004846182,3.554,14.691
368,X267361_at,1,16.546,4.30700140704722,10.346,17.663
368,X267361_at,2,58.584,13.2637804386285,56.756,61.073
369,X267362_at,2,8.794,2.50752019440869,4.511,56.62
370,X267363_at,2,58.584,15.1246531332089,54.66,62.876
370,X267363_at,5,85.447,3.49830378091895,48.908,95.251
371,X267364_at,2,41.658,13.4900317056898,37.597,43.457
372,X267337_at,2,58.892,22.6672374606157,56.756,61.073
372,X267337_at,5,64.237,3.50861132333312,59.995,92.925
373,X267338_at,1,65.77,2.01936863625283,53.826,73.423
373,X267338_at,2,58.584,5.89122596180283,50.278,68.792
373,X267338_at,3,74.655,6.03033268978399,69.762,77.554
373,X267338_at,5,25.375,4.7056088506994,20.996,28.911
374,X267339_at,2,58.584,22.6212928718834,56.62,61.073
375,X267340_at,2,51.863,7.47683102589914,46.038,54.103
376,X267310_at,1,88.541,5.55917361632754,83.082,96.792
376,X267310_at,2,46.314,4.50349258095632,37.597,51.863
376,X267310_at,4,39.214,4.17660518228985,31.087,40.771
376,X267310_at,5,78.11,3.72225981896087,62.148,97.796
377,X267311_at,1,88.633,2.49117583282903,70.071,102.488
377,X267311_at,2,41.168,3.12757121116399,37.597,51.863
377,X267311_at,3,57.156,2.04247982341162,34.226,69.374
378,X267312_at,2,46.314,3.74447391626005,35.822,51.863
380,X267314_at,2,14.39,4.25167548327251,11.418,18.762
380,X267314_at,3,77.554,3.14171160993845,65.829,77.554
381,X267315_at,2,19.656,5.41869826754907,13.294,21.436
381,X267315_at,3,16.045,2.47280582516327,1.322,22.394
381,X267315_at,5,23.209,2.33744290956277,0,33.369
382,X267316_at,1,92.251,7.80851181012675,85.855,99.865
382,X267316_at,2,47.847,3.29264337863656,13.294,54.103
382,X267316_at,5,0.293,2.0722473669324,0,78.915
383,X267317_at,1,90.358,2.47193251634837,77.381,101.058
383,X267317_at,5,83.439,2.38700944479598,0,97.796
384,X267318_at,2,15.282,8.12426271031399,13.294,18.762
384,X267318_at,3,77.458,2.59475470432583,59.8,77.554
385,X267319_at,2,46.74,14.559314062412,46.038,54.103
386,X267320_at,5,28.585,2.46814391820386,9.809,48.908
388,X267322_at,3,69.374,3.64475367356611,58.894,72.401
389,X267323_at,2,28.593,62.4106462940967,28.417,31.909
390,X267324_at,2,4.511,2.99385407548792,0.294,12.265
391,X267325_at,3,68.999,2.94650949121777,28.447,72.401
394,X267328_at,2,26.855,3.18285644785734,21.436,31.909
395,X267329_at,4,67.925,2.82688735143101,50.599,77.075
396,X267330_at,2,28.593,35.4960804619623,28.417,31.909
396,X267330_at,5,71.454,3.93911724952738,46.007,74.072
397,X267331_at,2,26.771,14.9146204092642,21.436,31.909
399,X267333_at,1,63.674,2.87556050898959,56.59,76.492
399,X267333_at,2,15.282,2.64584984542087,2.508,35.72
399,X267333_at,5,91.49,5.36691002853218,86.614,97.506
401,X267335_s_at,1,73.423,14.7860701532995,70.494,75.748
401,X267335_s_at,2,28.593,5.79631708526927,13.294,44.566
401,X267335_s_at,3,18.179,2.03160715944136,0,77.554
402,X267336_at,2,28.593,85.6048332233645,28.417,31.909
403,X267309_at,1,41.478,3.06667152764028,15.56,46.623
403,X267309_at,2,28.593,14.884835779275,27.27,41.658
405,X267279_at,2,14.39,18.2329713742288,13.294,18.762
406,X267280_at,1,63.953,3.23107127890787,59.135,67.743
406,X267280_at,2,35.72,8.69608504159234,33.816,44.278
406,X267280_at,3,11.466,4.35876123438379,8.932,17.834
407,X267281_at,2,27.27,4.02898005774266,19.031,33.816
408,X267282_at,2,14.39,2.05575447705645,0,18.762
409,X267283_at,3,10.394,2.11866076401889,0.252,33.221
410,X267284_at,2,41.658,15.0662740749343,37.597,46.038
410,X267284_at,5,48.908,2.15134138205758,42.18,87.21
411,X267285_at,1,96.792,5.23770729504755,85.855,99.865
411,X267285_at,2,15.282,12.6006728660149,14.39,18.762
411,X267285_at,3,74.655,2.19234898958711,52.895,77.554
412,X267286_at,3,72.401,3.76535291012432,70.572,77.554
413,X267287_at,2,15.282,2.81089304085217,5.517,19.031
414,X267288_at,5,65.519,10.5685191902557,61.014,69.829
415,X267289_at,2,37.441,30.1555513973274,35.822,40.598
415,X267289_at,5,85.532,3.25105611600733,48.908,97.796
416,X267290_at,2,15.282,3.24978820338891,5.517,23.475
419,X267293_at,2,14.39,4.73984198551241,0.294,18.762
419,X267293_at,3,22.394,3.70306974814791,0,30.906
419,X267293_at,5,68.694,4.8038507627815,53.584,86.614
420,X267294_at,2,35.822,5.76891265276144,23.475,46.038
423,X267297_at,2,44.278,4.08351903978368,37.441,51.863
424,X267298_at,2,14.39,15.617977182888,13.294,18.762
424,X267298_at,3,62.923,2.51304464786127,46.264,68.143
424,X267298_at,5,70.458,2.82347867412614,49.737,85.447
425,X267299_at,1,85.51,4.56403667535097,68.686,88.541
425,X267299_at,2,15.282,7.79383061629455,13.294,46.038
425,X267299_at,5,68.694,3.00586728147594,0,86.614
426,X267300_at,1,7.744,2.38900269861683,0,88.541
426,X267300_at,2,14.39,16.4840749211982,13.294,15.282
426,X267300_at,3,73.252,2.81040307033697,60.034,77.554
426,X267300_at,5,62.148,4.43926925617646,49.737,64.237
427,X267301_at,1,53.826,2.9476937142456,16.004,96.792
427,X267301_at,2,46.314,3.05532615286059,5.517,51.863
427,X267301_at,3,61.764,2.63259640071418,54.53,77.554
427,X267301_at,4,34.097,2.06215360377065,19.442,77.075
428,X267302_at,5,48.908,2.47719432630122,33.599,58.717
430,X267304_at,1,79.114,4.64664501916998,60.075,96.792
430,X267304_at,2,46.904,2.51488050038458,40.598,68.792
430,X267304_at,3,77.458,2.53255441303125,49.867,77.554
431,X267305_at,1,58.595,5.57205974836099,52.429,88.541
431,X267305_at,2,15.282,9.28891471286198,11.995,21.436
431,X267305_at,4,67.175,2.55560971165067,58.642,74.58
431,X267305_at,5,95.251,2.47731602378312,63.755,97.796
432,X267306_at,2,46.038,6.45696450035844,44.566,49.108
432,X267306_at,4,64.594,2.42138099253617,0,77.075
433,X267307_at,1,19.64,5.46078828144797,14.3,41.478
433,X267307_at,3,75.045,4.87790826301769,72.401,77.554
434,X267308_at,2,14.39,19.4715638382469,11.686,15.282
434,X267308_at,3,77.458,4.3814798758961,70.572,77.554
434,X267308_at,5,82.96,3.2879837825577,53.584,92.925
435,X267274_at,2,14.39,2.55875949881873,2.508,33.816
435,X267274_at,3,74.472,4.17988063334623,60.612,77.554
438,X267277_at,3,3.441,2.34438466616833,0,76.282
439,X267246_at,2,14.39,14.6426905379162,13.294,15.282
439,X267246_at,3,73.252,2.74474074130366,59.8,77.554
439,X267246_at,4,74.58,2.6567543459093,25.229,77.075
439,X267246_at,5,85.532,6.90486013538153,79.862,86.614
440,X267247_at,2,14.39,14.9121960078836,11.686,15.282
440,X267247_at,3,62.923,3.21834628765265,58.894,77.554
440,X267247_at,5,61.014,6.6486526280416,49.737,63.484
441,X267248_at,2,50.278,2.58244588819621,37.597,54.66
442,X267249_at,2,31.955,2.15809698972581,8.794,40.598
444,X267251_at,1,68.375,3.92515599774932,56.59,73.865
444,X267251_at,2,15.282,2.54233898701094,10.576,21.436
444,X267251_at,3,74.472,4.7401753739976,70.572,77.554
444,X267251_at,4,34.345,2.51385908175191,0,43.207
444,X267251_at,5,62.148,4.19667238585408,59.438,63.484
446,X267253_at,2,42.433,2.30550417451168,15.282,61.988
447,X267254_at,1,60.075,2.22080041938049,5.036,91.853
447,X267254_at,2,35.822,12.6054291544935,33.816,42.433
449,X267256_s_at,2,35.822,29.493019656793,34.337,37.441
449,X267256_s_at,5,49.502,3.55630917443886,46.007,89.457
450,X267257_at,1,51.298,4.9622471571186,43.471,58.595
450,X267257_at,2,35.822,4.59234523087173,23.475,40.598
451,X267258_at,1,102.488,2.97773960895331,85.855,102.488
451,X267258_at,2,26.855,4.06206580947549,8.794,37.441
452,X267259_at,1,85.51,2.34793242920758,70.494,102.488
452,X267259_at,2,15.282,6.65741553251013,13.294,19.466
452,X267259_at,4,67.637,2.08917049076403,58.794,77.075
452,X267259_at,5,68.694,2.21452224343352,0,97.796
453,X267260_at,2,11.315,2.92973341446151,2.508,19.886
453,X267260_at,5,62.148,3.11590466620139,59.438,73.503
454,X267261_at,1,85.51,2.17304724767762,12.313,96.792
454,X267261_at,2,35.72,5.56634644351829,33.816,40.598
454,X267261_at,3,4.006,7.34591747263546,0,20.318
454,X267261_at,4,64.914,5.29860779868745,54.093,68.5
455,X267262_at,2,15.282,12.9345142824584,13.294,18.762
455,X267262_at,3,53.331,2.2242533957025,39.896,77.554
455,X267262_at,5,62.148,3.08008395795196,49.737,64.237
456,X267263_at,2,14.39,11.3014972051709,11.041,18.762
456,X267263_at,3,73.252,2.7473228475634,59.8,77.554
456,X267263_at,5,20.996,6.8111590552597,18.812,33.583
457,X267264_at,2,35.737,76.3571767849014,34.337,37.441
458,X267265_at,2,35.72,27.3958633442684,34.337,37.441
458,X267265_at,5,62.148,2.20157305716397,7.871,66.22
459,X267266_at,2,14.39,19.1330950250922,13.294,15.282
460,X267267_at,2,7.31,11.9021051819812,0.294,10.576
461,X267268_at,1,85.855,2.27521081338068,59.135,102.488
461,X267268_at,2,7.31,15.0151729153152,5.517,13.275
462,X267269_at,2,11.995,4.98724901139216,5.517,18.762
462,X267269_at,3,77.554,3.08772701375706,49.867,77.554
463,X267270_at,3,76.282,2.11832041184933,47.796,77.554
464,X267271_at,1,78.371,2.9711544478168,53.826,85.774
464,X267271_at,4,54.093,2.55722843900606,37.129,64.914
467,X267239_at,2,14.39,3.54604295552223,5.517,23.475
469,X267241_at,1,56.59,2.26673402992794,34.221,75.748
469,X267241_at,3,35.801,2.6463374082371,12.925,72.401
476,X267217_at,1,92.916,2.84442346217865,17.663,99.865
478,X267219_at,1,9.243,2.07475423143913,0.333,66.438
478,X267219_at,2,8.099,8.75752283449927,5.517,11.041
478,X267219_at,3,69.762,2.10750075158176,4.189,77.554
479,X267220_at,1,85.855,2.32079928150723,0.733,99.865
479,X267220_at,2,14.39,18.1009540996705,13.294,15.282
479,X267220_at,3,74.655,4.29831738098728,69.675,77.554
479,X267220_at,5,52.291,2.3180041085778,33.599,92.925
482,X267223_at,2,63.15,84.2252918295641,62.876,63.642
483,X267224_at,2,27.27,4.58428857826842,15.282,44.278
484,X267225_at,5,97.506,2.30072546595546,53.584,97.796
485,X267226_at,2,14.39,9.26575556440102,11.995,18.762
485,X267226_at,3,17.912,3.28774156714615,3.441,26.124
486,X267227_at,1,29.828,2.22999867549216,0.122,32.799
488,X267229_s_at,1,51.298,2.05605227420395,16.004,101.058
488,X267229_s_at,5,59.995,9.51963819709071,58.799,62.148
489,X267230_at,1,48.514,4.87071867174592,37.817,51.298
489,X267230_at,2,40.598,4.08475862134629,11.041,46.038
489,X267230_at,5,72.037,3.36480835210748,48.908,89.457
490,X267231_at,2,54.66,2.78039603632841,11.686,70.475
490,X267231_at,5,20.151,2.133055640396,0,79.862
491,X267232_at,1,88.541,3.00737245513669,49.251,101.058
491,X267232_at,2,27.27,3.39617431688585,11.315,65.436
491,X267232_at,4,67.175,2.10457598439695,37.779,77.075
492,X267233_s_at,1,66.438,2.74626324619814,53.826,70.037
492,X267233_s_at,2,14.39,8.88205470349258,10.91,18.762
492,X267233_s_at,3,75.455,3.05181232368777,55.904,77.554
492,X267233_s_at,5,57.24,2.15662877447293,17.09,92.925
493,X267234_x_at,2,55.099,2.52475774535317,35.822,61.073
494,X267235_at,2,41.168,5.52854970743785,37.597,43.457
494,X267235_at,3,8.479,6.61243055548023,6.634,11.466
494,X267235_at,4,34.097,2.24796664201512,25.229,67.925
494,X267235_at,5,63.484,4.7264939868756,55.526,73.503
495,X267236_at,2,11.315,9.56176612561798,10.576,15.282
495,X267236_at,3,62.923,2.23932945392345,58.894,77.554
495,X267236_at,5,52.291,3.43565905377432,49.737,86.614
496,X267237_s_at,1,67.109,2.42693908786927,53.826,99.865
496,X267237_s_at,2,14.39,17.6031438849119,13.294,18.762
496,X267237_s_at,3,73.252,6.52912808258605,70.572,77.554
496,X267237_s_at,4,67.637,2.22300820532396,58.794,77.075
496,X267237_s_at,5,62.148,2.62840081203301,49.737,97.796
497,X267238_at,4,3.554,2.62333858404068,0,70.864
497,X267238_at,5,23.498,3.1351037293022,18.812,32.191
498,X267211_at,2,40.876,3.15363585183544,28.593,61.988
498,X267211_at,3,61.764,3.44829445831111,55.904,77.458
498,X267211_at,5,59.995,2.85959490193029,33.599,71.454
499,X267212_at,1,41.478,3.07265838290118,0,46.623
499,X267212_at,2,40.598,9.11176503936065,35.822,41.658
499,X267212_at,3,62.497,2.5554998596493,20.631,77.554
500,X267213_at,2,66.759,7.75713441032099,62.876,68.792
501,X267214_at,1,48.514,5.71758786333163,27.495,59.935
501,X267214_at,2,63.408,20.1440104149868,61.988,65.436
502,X267183_at,2,56.756,12.3932607764022,54.66,61.073
503,X267184_at,2,63.642,31.0036099476971,63.15,65.436
504,X267185_at,1,44.762,2.52027490565832,0,73.423
504,X267185_at,3,74.655,3.35512823621836,1.322,77.554
505,X267186_at,5,75.194,3.42655791455475,55.526,89.457
506,X267187_s_at,1,91.124,3.03988487538614,83.082,99.865
506,X267187_s_at,2,40.598,9.23912553163463,13.294,50.061
506,X267187_s_at,3,73.252,2.66023128619127,69.374,77.554
507,X267188_at,1,66.438,2.03433032256421,0,85.51
507,X267188_at,2,14.39,5.82796599636899,11.041,18.762
507,X267188_at,5,83.724,4.22221899087733,59.995,91.068
508,X267189_at,2,14.39,7.93912782152258,10.576,18.762
508,X267189_at,3,74.655,3.63921304405085,64.485,77.458
508,X267189_at,5,62.148,9.05382355009785,59.995,64.237
510,X267191_at,3,42.119,2.198163251257,6.634,52.334
511,X267192_at,2,48.567,31.6598927773095,47.847,49.108
512,X267193_at,2,48.567,20.7131337972905,46.904,50.061
513,X267194_s_at,2,44.278,3.3274329509648,0,68.792
515,X267196_at,1,57.355,2.4951532698517,14.3,102.488
515,X267196_at,2,50.193,7.9934211925343,46.038,51.863
516,X267197_at,5,57.507,2.19617515705815,26.975,79.862
518,X267199_at,2,40.598,3.27130008211475,33.816,51.863
518,X267199_at,3,70.322,2.53929657763333,1.322,77.554
519,X267200_at,1,102.488,3.18678929628014,96.792,102.488
519,X267200_at,5,68.694,2.62874480518801,33.599,85.447
520,X267201_at,1,96.792,2.07145813352358,0,102.488
520,X267201_at,2,15.282,3.0558631708567,8.794,21.436
521,X267202_s_at,2,49.108,9.67165858921673,46.904,51.863
521,X267202_s_at,3,73.252,2.14273736557611,58.894,77.554
521,X267202_s_at,5,85.532,2.74369190415096,46.007,97.796
523,X267204_at,2,28.593,2.04907187846857,0,40.598
526,X267207_at,1,19.64,2.95249636507008,8.439,102.488
526,X267207_at,2,14.39,11.6051875407047,13.294,18.762
526,X267207_at,5,83.724,3.90943426902939,49.502,89.558
527,X267208_at,2,47.847,2.03756819354245,0,70.475
527,X267208_at,5,72.55,4.28476946524566,66.47,74.072
528,X267209_at,2,37.441,5.19494651781754,28.593,46.038
529,X267210_at,1,63.083,3.11586144379376,49.251,90.358
